@relation star_classification-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily

@attribute obj_ID numeric
@attribute alpha numeric
@attribute delta numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run_ID numeric
@attribute rerun_ID numeric
@attribute cam_col numeric
@attribute field_ID numeric
@attribute spec_obj_ID numeric
@attribute redshift numeric
@attribute plate numeric
@attribute MJD numeric
@attribute fiber_ID numeric
@attribute class {GALAXY,QSO,STAR}

@data
0.149622,0.617406,0.153484,0.756745,0.708947,0.617143,0.65003,0.594361,0.149637,0,0.2,0.319307,0.364291,0.085877,0.364291,0.55442,0.406219,GALAXY
0.936617,0.932998,0.142311,0.435139,0.512685,0.560542,0.642395,0.608269,0.936583,0,0.6,0.194307,0.901394,0.246685,0.901399,0.929972,0.335005,QSO
0.936617,0.973956,0.145654,0.464844,0.608714,0.675752,0.772693,0.72875,0.936583,0,0.6,0.315594,0.897057,0.265509,0.897062,0.926243,0.303912,QSO
0.945328,0.957329,0.271472,0.563317,0.642543,0.693886,0.817231,0.746197,0.945276,0,0.8,0.246287,0.386217,0.387531,0.38622,0.628591,0.215647,QSO
0.109326,0.362085,0.132778,0.857418,0.672216,0.648017,0.670961,0.621651,0.109306,0,0.6,0.050743,0.285084,0.094568,0.285083,0.597099,0.431294,GALAXY
0.945275,0.053755,0.261455,0.609679,0.610195,0.559128,0.591723,0.531482,0.945276,0,0.2,0.527228,0.355219,0.048134,0.355208,0.576796,0.932798,GALAXY
0.945276,0.069956,0.255551,0.660081,0.670691,0.602837,0.618767,0.550194,0.945276,0,0.2,0.574257,0.354799,0.089164,0.354799,0.538398,0.371113,GALAXY
0.259998,0.415502,0.70352,0.365543,0.383911,0.358833,0.401914,0.374173,0.25994,0,1,0.185644,0.215197,0.049965,0.215203,0.391298,0.007021,QSO
0.259998,0.422509,0.714436,0.786169,0.716681,0.671816,0.710873,0.615958,0.25994,0,1,0.201733,0.577533,0.090816,0.57753,0.693785,0.603811,GALAXY
0.259999,0.455104,0.751879,0.944674,0.726274,0.615798,0.62457,0.559789,0.25994,0,1,0.27104,0.521653,0.096686,0.521643,0.645718,0.946841,GALAXY
0.965815,0.018916,0.400306,0.526053,0.648254,0.72118,0.85238,0.737887,0.965797,0,0.4,0.168317,0.594478,0.384549,0.594469,0.726796,0.974925,QSO
0.500081,0.645691,0.383733,0.352682,0.350636,0.338827,0.370422,0.351216,0.500071,0,0.4,0.377475,0.150231,0.028551,0.150233,0.347376,0.215647,GALAXY
0.013005,0.513471,0.082378,0.571095,0.645404,0.711608,0.83072,0.726393,0.012969,0,0.8,0.115099,0.282392,0.386425,0.282383,0.485912,0.817452,QSO
0.434952,0.955318,0.105591,0.661339,0.768906,0.766205,0.821528,0.757349,0.434944,0,0.4,0.293317,0.726612,0.147454,0.726618,0.828039,0.223671,GALAXY
0.683228,0.109426,0.478739,0.239191,0.257424,0.313401,0.385875,0.393585,0.683198,0,0.6,0.138614,0.231734,0.000613,0.231732,0.428453,0.45336,STAR
0.936564,0.002983,0.128949,0.743484,0.734223,0.770253,0.874029,0.789978,0.936583,0,0,0.403465,0.742744,0.137085,0.742738,0.873757,0.834504,QSO
0.394781,0.676714,0.164172,0.412269,0.40004,0.422245,0.489199,0.470581,0.394756,0,0.6,0.261139,0.152449,0.00064,0.152443,0.404972,0.630893,STAR
0.93138,0.121308,0.149658,0.862133,0.546355,0.602255,0.627386,0.656307,0.93131,0,1,0.184406,0.743641,0.14817,0.743638,0.893646,0.697091,GALAXY
0.987209,0.019009,0.014982,0.988053,0.663227,0.635883,0.664053,0.638015,0.987174,0,0.6,0.00495,0.558548,0.081749,0.558547,0.686188,0.511535,GALAXY
0.108899,0.031899,0.308164,0.434408,0.414424,0.380056,0.417296,0.388921,0.108878,0,0.6,0.264851,0.007615,0.030002,0.00761,0.025829,0.542628,GALAXY
0.992179,0.921979,0.357106,0.71299,0.561208,0.488723,0.522655,0.479197,0.992162,0,0.4,0.049505,0.384169,0.055206,0.384175,0.576105,0.117352,GALAXY
0.945329,0.008586,0.28179,0.460287,0.527141,0.580169,0.682703,0.633332,0.945276,0,0.8,0.394802,0.479259,0.453767,0.479257,0.624033,0.55667,QSO
0.397203,0.651237,0.517349,0.441029,0.373786,0.35935,0.393914,0.369914,0.397178,0,0.6,0.042079,0.086984,0.017453,0.086981,0.199309,0.401204,GALAXY
0.397203,0.64702,0.527501,0.738041,0.712696,0.62683,0.650842,0.58202,0.397178,0,0.6,0.029703,0.359791,0.084219,0.359791,0.599586,0.397192,GALAXY
0.000001,0.538576,0.075481,0.484532,0.563667,0.613089,0.730008,0.677397,0,0,0.4,0.324257,0.283773,0.000713,0.283774,0.490193,0.344032,STAR
0.397203,0.705381,0.352829,0.469498,0.400018,0.364857,0.394353,0.365386,0.397178,0,0.6,0.220297,0.101548,0.025098,0.101547,0.20442,0.396189,GALAXY
0.489695,0.40319,0.478822,0.682389,0.806588,0.761804,0.857585,0.762415,0.489668,0,0.6,0.257426,0.827265,0.155391,0.827265,0.890884,0.568706,GALAXY
0.936635,0.008405,0.150514,0.455781,0.589466,0.654495,0.749417,0.698514,0.936583,0,0.8,0.419554,0.688895,0.291908,0.688896,0.787155,0.454363,QSO
0.936636,0.040784,0.150336,0.459532,0.528619,0.580881,0.676907,0.648384,0.936583,0,0.8,0.514851,0.689544,0.00057,0.689551,0.784669,0.199599,STAR
0.239548,0.499781,0.820616,0.470782,0.608677,0.665142,0.780476,0.768597,0.239561,0,0.2,0.212871,0.646672,0.219592,0.646674,0.792541,0.405216,QSO
0.239548,0.504671,0.820949,0.50627,0.632191,0.705149,0.808812,0.76691,0.239561,0,0.2,0.221535,0.646667,0.243694,0.646674,0.792541,0.173521,QSO
0.397203,0.672174,0.4612,0.430269,0.413027,0.37462,0.400641,0.371399,0.397178,0,0.6,0.106436,0.359882,0.036598,0.359872,0.559392,0.895687,GALAXY
0.936564,0.026848,0.128348,0.549728,0.613207,0.632288,0.706397,0.653363,0.936583,0,0,0.47401,0.616151,0.286705,0.616153,0.769061,0.408225,QSO
0.945275,0.989509,0.26475,0.819403,0.566971,0.495511,0.528656,0.483869,0.945276,0,0.2,0.339109,0.476553,0.067535,0.476557,0.620856,0.253761,GALAXY
0.936617,0.960432,0.144847,0.33285,0.433788,0.479676,0.561007,0.523813,0.936583,0,0.6,0.27599,0.898201,0.356645,0.898208,0.930387,0.223671,QSO
0.434952,0.932775,0.104187,0.676564,0.917622,0.82869,0.914102,0.853295,0.434944,0,0.4,0.226485,0.729243,0.128923,0.729237,0.873066,0.838516,GALAXY
0.434952,0.934108,0.10358,0.362445,0.305099,0.27503,0.302267,0.281316,0.434944,0,0.4,0.230198,0.317158,0.024693,0.317159,0.51837,0.348044,GALAXY
0.434952,0.934586,0.103142,0.387516,0.455924,0.476947,0.553635,0.523058,0.434944,0,0.4,0.231436,0.058011,0.02468,0.058015,0.155249,0.105316,GALAXY
0.434952,0.927557,0.104767,0.606196,0.873876,0.759043,0.735434,0.637232,0.434944,0,0.4,0.210396,0.721792,0.11957,0.72179,0.876519,0.601805,GALAXY
0.397203,0.64266,0.535172,0.664465,0.563135,0.471753,0.507146,0.471324,0.397178,0,0.6,0.017327,0.086822,0.059384,0.086818,0.196961,0.515547,GALAXY
0.397203,0.652693,0.512782,0.604703,0.687499,0.609943,0.625103,0.557515,0.397178,0,0.6,0.04703,0.359717,0.081615,0.359709,0.558425,0.796389,GALAXY
0.397203,0.641847,0.538537,0.27282,0.247067,0.252155,0.287366,0.281749,0.397178,0,0.6,0.014851,0.086821,0.012282,0.086818,0.196961,0.479438,GALAXY
0.945328,0.886753,0.232829,0.340021,0.276131,0.269946,0.308874,0.307304,0.945276,0,0.8,0.038366,0.032976,0.000617,0.032976,0.107182,0.250752,STAR
0.774437,0.402221,0.185886,0.989724,0.67789,0.64027,0.672193,0.595269,0.774405,0,0.6,0.231436,0.371981,0.076952,0.371983,0.587293,0.328987,GALAXY
0.688679,0.40519,0.302016,0.620679,0.705061,0.712825,0.743149,0.690667,0.688613,0,1,0.238861,0.757704,0.131773,0.757712,0.841851,0.1334,GALAXY
0.489642,0.490564,0.5472,0.580048,0.715533,0.59594,0.59955,0.516797,0.489668,0,0,0.482673,0.350878,0.097718,0.350871,0.540331,0.718154,GALAXY
0.983094,0.963732,0.084503,0.655049,0.741288,0.770367,0.867132,0.781761,0.983041,0,0.8,0.149752,0.727262,0.000649,0.727273,0.827624,0.01003,GALAXY
0.983094,0.964788,0.083484,0.706391,0.735274,0.64253,0.647347,0.581224,0.983041,0,0.8,0.152228,0.330179,0.096085,0.330169,0.571685,0.852558,GALAXY
0.384947,0.489218,0.206742,0.165028,0.150288,0.152997,0.172461,0.179314,0.384922,0,0.6,0.079208,0.105963,0.012009,0.105965,0.233564,0.188566,GALAXY
0.384947,0.482532,0.206629,0.378085,0.35722,0.341645,0.376359,0.354319,0.384922,0,0.6,0.060644,0.105805,0.023396,0.105801,0.192265,0.478435,GALAXY
0.693008,0.180004,0.309876,0.231789,0.225283,0.212619,0.237306,0.239119,0.693031,0,0,0.154703,0.192617,0.000649,0.192619,0.33826,0.211635,GALAXY
0.50318,0.666699,0.356079,0.319129,0.420533,0.471558,0.554745,0.520902,0.503206,0,0,0.086634,0.151046,0.067793,0.151051,0.350552,0.024072,QSO
0.297159,0.633455,0.789745,0.726028,0.7074,0.673834,0.691437,0.594113,0.297136,0,0.6,0.12995,0.660173,0.120044,0.660175,0.852624,0.407222,GALAXY
0.239548,0.487653,0.81689,0.677646,0.688545,0.649786,0.676754,0.611512,0.239561,0,0.2,0.191832,0.521309,0.089749,0.521316,0.652901,0.139418,GALAXY
0.96667,0.956114,0.349086,0.636904,0.52539,0.548956,0.62245,0.589243,0.966652,0,0.4,0.086634,0.474758,0.000628,0.474757,0.627624,0.490471,STAR
0.397239,0.702271,0.377374,0.20033,0.237709,0.275941,0.332583,0.334867,0.397178,0,1,0.204208,0.253656,0.000513,0.253662,0.453729,0.049147,STAR
0.109326,0.424001,0.140242,0.315775,0.333565,0.338986,0.381419,0.370453,0.109306,0,0.6,0.233911,0.014405,0.016507,0.014401,0.036602,0.467402,GALAXY
0.109326,0.434968,0.140744,0.852516,0.72257,0.687265,0.696193,0.635359,0.109306,0,0.6,0.267327,0.361105,0.09067,0.3611,0.545856,0.64995,GALAXY
0.991342,0.960767,0.361398,0.955431,0.569406,0.498208,0.526527,0.474583,0.991307,0,0.6,0.158416,0.474764,0.052413,0.474757,0.627624,0.796389,GALAXY
0.937348,0.944951,0.145587,0.581673,0.671791,0.59794,0.629685,0.574591,0.937295,0,0.8,0.230198,0.324776,0.08191,0.324769,0.575414,0.752257,GALAXY
0.965815,0,0.400257,0.502991,0.638637,0.66866,0.796684,0.741106,0.965797,0,0.4,0.116337,0.594801,0.193941,0.594796,0.72721,0.745236,QSO
0.50008,0.596659,0.451852,0.275553,0.309595,0.34758,0.402976,0.396754,0.500071,0,0.4,0.237624,0.147363,0.003213,0.147369,0.299309,0.024072,GALAXY
0.50008,0.552901,0.486197,0.361321,0.346503,0.338799,0.373739,0.349968,0.500071,0,0.4,0.12005,0.137141,0.02115,0.137141,0.245718,0.305918,GALAXY
0.239548,0.478708,0.81137,0.253158,0.293209,0.344198,0.408621,0.40423,0.239561,0,0.2,0.175743,0.056379,0.005238,0.056378,0.143923,0.296891,GALAXY
0.157211,0.466669,0.879657,0.619241,0.611466,0.636791,0.726745,0.773491,0.15719,0,0.6,0.331683,0.642982,0.050719,0.642992,0.791989,0.037111,GALAXY
0.351421,0.3683,0.510221,0.415967,0.33616,0.31583,0.34263,0.323243,0.351432,0,0.2,0.056931,0.077241,0.020867,0.077244,0.17942,0.146439,GALAXY
0.481447,0.401723,0.515999,0.672564,0.75199,0.750963,0.859911,0.759583,0.481402,0,0.8,0.131188,0.827999,0.04203,0.828001,0.893094,0.466399,GALAXY
0.351421,0.383314,0.549444,0.299318,0.330117,0.368183,0.426245,0.417672,0.351432,0,0.2,0.102723,0.077488,0.011338,0.07749,0.179696,0.214644,GALAXY
0.945329,0.017408,0.28183,0.585669,0.680745,0.752654,0.874741,0.764656,0.945276,0,0.8,0.420792,0.479835,0.330168,0.47983,0.624033,0.713139,QSO
0.397203,0.667304,0.474814,0.388183,0.364362,0.344051,0.375779,0.35518,0.397178,0,0.6,0.091584,0.08723,0.029268,0.087227,0.156077,0.44333,GALAXY
0.397203,0.644858,0.531055,0.737708,0.785414,0.751721,0.748492,0.642924,0.397178,0,0.6,0.023515,0.867272,0.099593,0.867278,0.908702,0.288867,GALAXY
1,0.958878,0.535999,0.363749,0.478577,0.526448,0.607647,0.576584,1,0,0.2,0.029703,0.925451,0.252167,0.925456,0.935083,0.37011,QSO
1,0.004596,0.556785,0.601768,0.552684,0.588885,0.698961,0.664515,1,0,0.2,0.143564,0.556422,0.0006,0.556419,0.673481,0.618857,STAR
0.945275,0.03951,0.263825,0.597954,0.666893,0.529853,0.513524,0.45455,0.945276,0,0.2,0.485149,0.481131,0.101827,0.481139,0.628867,0.057172,GALAXY
0.945275,0.885761,0.214597,0.72732,0.648784,0.565279,0.595351,0.534517,0.945276,0,0.2,0.033416,0.307344,0.056598,0.30734,0.507597,0.601805,GALAXY
0.992179,0.922839,0.359218,0.945661,0.736393,0.670479,0.694001,0.621836,0.992162,0,0.4,0.05198,0.384168,0.094583,0.384175,0.576105,0.078235,GALAXY
0.99218,0.959454,0.386449,0.971647,0.837502,0.731437,0.723259,0.63408,0.992162,0,0.4,0.155941,0.474192,0.130549,0.474184,0.620856,0.852558,QSO
0.99218,0.946564,0.379064,0.749233,0.635743,0.547314,0.576986,0.524911,0.992162,0,0.4,0.12005,0.474103,0.077188,0.474102,0.623481,0.484453,GALAXY
0.239548,0.49676,0.818361,0.537035,0.694712,0.72092,0.852533,0.752982,0.239561,0,0.2,0.207921,0.646596,0.192957,0.646592,0.791575,0.713139,QSO
0.239547,0.407014,0.732675,0.436427,0.573329,0.659564,0.753252,0.731624,0.239561,0,0.2,0.032178,0.571315,0.326618,0.571312,0.692956,0.663992,QSO
0.504249,0.614632,0.387652,0.699865,0.577488,0.516744,0.504992,0.444854,0.504204,0,0.8,0.147277,0.252106,0.000626,0.252107,0.452901,0.316951,STAR
0,0.463015,0.076212,0.586089,0.693998,0.765892,0.89843,0.798455,0,0,0.4,0.100248,0.282053,0.093095,0.282055,0.490055,0.259779,GALAXY
0.434952,0.932436,0.104734,0.794902,0.66932,0.603026,0.617991,0.539431,0.434944,0,0.4,0.225248,0.31716,0.08703,0.317159,0.51837,0.437312,GALAXY
0.434952,0.942044,0.105089,0.791569,0.726401,0.37452,0.738326,0.366483,0.434944,0,0.4,0.253713,0.004173,0.035326,0.004173,0.062569,0.230692,GALAXY
0.99348,0.982676,0.529409,0.469596,0.604368,0.651255,0.762173,0.715802,0.993444,0,0.6,0.040842,0.608779,0.219155,0.608788,0.925829,0.035105,QSO
0.99348,0.004918,0.534987,0.759801,0.767614,0.729073,0.731573,0.613257,0.993444,0,0.6,0.097772,0.60731,0.000612,0.607315,0.925967,0.204614,STAR
0.99348,0.029623,0.534438,0.504269,0.623196,0.69611,0.822809,0.898392,0.993444,0,0.6,0.159653,0.604694,0.003341,0.604697,0.884669,0.334002,GALAXY
0.38338,0.388924,0.253969,0.402706,0.37213,0.367008,0.413335,0.388524,0.383355,0,0.6,0.17698,0.115705,0.020467,0.115702,0.187569,0.437312,GALAXY
0.340625,0.346266,0.485025,0.655009,0.677336,0.699338,0.810858,0.723935,0.340601,0,0.6,0.054455,0.815244,0.000624,0.815236,0.889641,0.971916,STAR
0.394781,0.676279,0.165044,0.285894,0.278464,0.299902,0.354784,0.353739,0.394756,0,0.6,0.259901,0.151549,0.000625,0.151542,0.405663,0.632899,STAR
0.569645,0.409082,0.376059,0.509302,0.606275,0.668603,0.792669,0.717505,0.569617,0,0.6,0.268564,0.446689,0.390723,0.44669,0.632182,0.366098,QSO
0.489642,0.518777,0.550455,0.679288,0.616611,0.606132,0.650984,0.59001,0.489668,0,0,0.553218,0.297845,0.10055,0.297848,0.535773,0.24674,GALAXY
0.240171,0.321709,0.503059,0.446351,0.583266,0.637836,0.754835,0.719491,0.240131,0,0.8,0.053218,0.815309,0.238393,0.815318,0.884945,0.134403,QSO
0.240171,0.352104,0.636877,0.482653,0.608691,0.655259,0.75537,0.727775,0.240131,0,0.8,0.165842,0.695608,0.230599,0.695606,0.794475,0.648947,QSO
0.991343,0.997585,0.372502,0.598907,0.676901,0.632057,0.666777,0.611975,0.991307,0,0.6,0.261139,0.473281,0.109073,0.473284,0.633564,0.292879,GALAXY
0.566064,0.43909,0.432512,0.566404,0.697745,0.723115,0.804267,0.727147,0.566054,0,0.4,0.381188,0.706156,0.124123,0.706162,0.804006,0.225677,GALAXY
0.038764,0.55702,0.979821,0.257544,0.275518,0.310519,0.361073,0.355861,0.038763,0,0.4,0.246287,0.013908,0.012063,0.01391,0.040884,0.148445,GALAXY
0.945275,0.042268,0.263949,0.58574,0.656129,0.732771,0.843784,0.841363,0.945276,0,0.2,0.493812,0.354635,0.000724,0.354635,0.621409,0.378134,STAR
0.683228,0.125617,0.595626,0.521435,0.533888,0.57149,0.66889,0.639231,0.683198,0,0.6,0.22401,0.173224,0.000595,0.173226,0.33011,0.227683,STAR
0.683228,0.104092,0.438339,0.260103,0.251647,0.276228,0.330984,0.336867,0.683198,0,0.6,0.110149,0.167987,0.000662,0.16799,0.285912,0.201605,STAR
0.50008,0.535964,0.494387,0.616743,0.633676,0.577316,0.587826,0.523919,0.500071,0,0.4,0.075495,0.503635,0.093992,0.503641,0.645166,0.140421,GALAXY
0.945328,0.952038,0.269036,0.853139,0.677088,0.720036,0.808249,0.745177,0.945276,0,0.8,0.230198,0.386134,0.000543,0.386139,0.620028,0.167503,STAR
0.397239,0.702706,0.376177,0.463095,0.407178,0.356083,0.305028,0.255208,0.397178,0,1,0.205446,0.101706,0.000656,0.10171,0.203867,0.067202,STAR
0.937348,0.961545,0.146079,0.754214,0.710072,0.647211,0.657828,0.59657,0.937295,0,0.8,0.279703,0.324275,0.086155,0.324278,0.575138,0.230692,GALAXY
0.937348,0.992242,0.147219,0.722413,0.694175,0.61601,0.633367,0.560772,0.937295,0,0.8,0.37005,0.323458,0.080322,0.32346,0.527072,0.292879,GALAXY
0.965815,0.022251,0.399895,0.517073,0.627949,0.705346,0.797154,0.735861,0.965797,0,0.4,0.17698,0.59643,0.136819,0.596432,0.729972,0.348044,GALAXY
0.395921,0.628472,0.694905,0.272871,0.303388,0.338012,0.398844,0.395642,0.395896,0,0.6,0.22401,0.250716,0.000566,0.250716,0.449309,0.345035,STAR
0.395921,0.671233,0.582074,0.167415,0.161202,0.180015,0.215163,0.232247,0.395896,0,0.6,0.344059,0.257911,0.000516,0.257917,0.458011,0.069208,STAR
0.429215,0.999982,0.454709,0.583326,0.961386,0.782851,0.741273,0.632138,0.429243,0,0,0.12995,0.602978,0.150948,0.602978,0.823481,0.441324,GALAXY
0.000001,0.543983,0.074642,0.788908,0.679663,0.649391,0.638979,0.556843,0,0,0.4,0.340347,0.001067,0.00065,0.001064,0,0.436309,STAR
0.000001,0.537982,0.076012,0.363219,0.463005,0.521418,0.596405,0.572115,0,0,0.4,0.32302,0.000897,0.254499,0.0009,0.042127,0.116349,QSO
0.15721,0.343372,0.628757,0.26483,0.286117,0.320678,0.368329,0.364588,0.15719,0,0.6,0.05198,0.035513,0.016216,0.035513,0.079006,0.267803,GALAXY
0.991343,0.015119,0.375115,0.660159,0.75506,0.6874,0.699306,0.617338,0.991307,0,0.6,0.310644,0.479016,0.105674,0.479012,0.636602,0.657974,GALAXY
0.936564,0.004869,0.130268,0.725965,0.651059,0.712966,0.825136,0.744275,0.936583,0,0,0.408416,0.324843,0.000656,0.324851,0.525829,0.02006,STAR
0.351421,0.366565,0.506426,0.627869,0.545778,0.465359,0.494003,0.44868,0.351432,0,0.2,0.05198,0.07724,0.057859,0.077244,0.17942,0.080241,GALAXY
0.351421,0.377487,0.535331,0.805348,0.699731,0.649672,0.669282,0.588059,0.351432,0,0.2,0.085396,0.448893,0.085852,0.448899,0.643923,0.098295,GALAXY
0.397203,0.674913,0.451385,0.358889,0.325145,0.315074,0.350759,0.331891,0.397178,0,0.6,0.116337,0.087305,0.013549,0.087309,0.156354,0.112337,GALAXY
0.945275,0.969948,0.259226,0.577985,0.462691,0.411851,0.447849,0.408957,0.945276,0,0.2,0.282178,0.476307,0.040936,0.476311,0.628039,0.199599,GALAXY
0.945275,0.899274,0.226267,0.646655,0.673864,0.627643,0.654262,0.592269,0.945276,0,0.2,0.074257,0.307906,0.095556,0.307913,0.521823,0.028084,GALAXY
0.445035,0.066351,0.094459,0.575143,0.752314,0.784339,0.833848,0.805665,0.445062,0,0,0.326733,0.740779,0.150444,0.740774,0.882459,0.774323,GALAXY
0.445034,0.015651,0.094771,0.643198,0.713395,0.747993,0.831139,0.777891,0.445062,0,0,0.175743,0.742897,0.134706,0.742902,0.877901,0.288867,GALAXY
0.595992,0.613314,0.29395,0.643416,0.640855,0.692607,0.841984,0.792276,0.595981,0,0.4,0.079208,0.421164,0.446696,0.42116,0.599586,0.582748,QSO
0.0388,0.459437,0.984797,0.3248,0.351413,0.378453,0.429432,0.411631,0.038763,0,0.8,0.133663,0.013423,0.01955,0.01342,0.032735,0.452357,GALAXY
0.52862,0.139193,0.119092,0.340869,0.284318,0.280504,0.322913,0.320804,0.528573,0,0.8,0.962871,0.060475,0.000681,0.06047,0.123481,0.571715,STAR
0.239548,0.497149,0.81857,0.476985,0.581456,0.655292,0.767972,0.715396,0.239561,0,0.2,0.207921,0.646597,0.363637,0.646592,0.791575,0.749248,QSO
0.239548,0.412415,0.739971,0.766858,0.717236,0.655837,0.666368,0.582684,0.239561,0,0.2,0.044554,0.570583,0.000641,0.570575,0.689779,0.857573,STAR
0.991342,0.960352,0.36038,0.670786,0.66206,0.661571,0.699379,0.678364,0.991307,0,0.6,0.157178,0.474763,0.107663,0.474757,0.627624,0.766299,GALAXY
0.429215,0.996999,0.508904,0.807966,0.66057,0.652365,0.681237,0.620069,0.429243,0,0,0.095297,0.506187,0.04946,0.506178,0.673343,0.910732,GALAXY
0.397203,0.681045,0.433324,0.20664,0.206928,0.213585,0.238744,0.238441,0.397178,0,0.6,0.136139,0.102197,0.016695,0.102201,0.248757,0.114343,GALAXY
0.945275,0.968016,0.258485,0.705122,0.532693,0.456525,0.486441,0.44341,0.945276,0,0.2,0.27599,0.476973,0.055541,0.476966,0.628867,0.77332,GALAXY
0.945275,0.031876,0.263229,0.75918,0.642083,0.545493,0.56238,0.503603,0.945276,0,0.2,0.462871,0.481063,0.080189,0.481057,0.620856,0.72016,GALAXY
0.233295,0.33206,0.50628,0.601926,0.667518,0.566037,0.59147,0.530533,0.233291,0,0.4,0.081683,0.280585,0.075444,0.280583,0.526519,0.471414,GALAXY
0.945987,0.881554,0.080023,0.470444,0.533295,0.592955,0.701769,0.641747,0.945988,0,0.2,0.02599,0.331891,0.431311,0.331888,0.559392,0.53661,QSO
0.936635,0.938755,0.147399,0.594478,0.680918,0.725445,0.852816,0.80184,0.936583,0,0.8,0.211634,0.901476,0.17115,0.901481,0.930663,0.35005,QSO
0.945275,0.032113,0.263719,0.474464,0.5912,0.650169,0.745903,0.693562,0.945276,0,0.2,0.464109,0.876844,0.268236,0.876851,0.935083,0.199599,QSO
0.774276,0.306213,0.629956,0.333985,0.309866,0.310034,0.348008,0.330798,0.774263,0,0.4,0.216584,0.739793,0.012432,0.739792,0.837845,0.569709,GALAXY
0.39234,0.520886,0.663556,0.497686,0.636233,0.707227,0.806994,0.762787,0.392333,0,0.4,0.217822,0.659363,0.320003,0.659357,0.804006,0.835507,QSO
0.240171,0.36197,0.672047,0.668336,0.587439,0.534839,0.497221,0.419097,0.240131,0,0.8,0.196782,0.495619,0.000625,0.495622,0.645028,0.281846,STAR
0.74303,0.948738,0.499847,0,0.025585,0.076684,0.119113,0.158727,0.743053,0,0,0.134901,0.18779,0.000617,0.187792,0.371271,0.254764,STAR
0.384947,0.478915,0.205878,0.599883,0.684876,0.635513,0.644057,0.573197,0.384922,0,0.6,0.049505,0.370111,0.0991,0.370101,0.587431,0.902708,GALAXY
0.384947,0.514956,0.209294,0.325004,0.293002,0.289701,0.323881,0.311809,0.384922,0,0.6,0.155941,0.10629,0.012799,0.106292,0.2,0.15346,GALAXY
0.384947,0.529106,0.207555,0.609495,0.722805,0.605599,0.612795,0.547845,0.384922,0,0.6,0.19802,0.415756,0.097852,0.41576,0.584807,0.222668,GALAXY
0.983094,0.963669,0.08466,0.574961,0.52524,0.455282,0.488813,0.445886,0.983041,0,0.8,0.148515,0.330176,0.051891,0.330169,0.571685,0.721163,GALAXY
0.983094,0.96419,0.083376,0.607112,0.623134,0.564761,0.622487,0.558669,0.983041,0,0.8,0.15099,0.722275,0.051919,0.722281,0.874309,0.198596,GALAXY
0.983094,0.964402,0.083842,0.761627,0.586205,0.53315,0.580631,0.536627,0.983041,0,0.8,0.15099,0.722273,0.050276,0.722281,0.874309,0.119358,GALAXY
0.50318,0.669494,0.350766,0.510903,0.576644,0.621747,0.715972,0.659963,0.503206,0,0,0.095297,0.294502,0.000603,0.294493,0.503591,0.839519,STAR
0.239547,0.410984,0.737086,0.541852,0.76907,0.671115,0.649873,0.574503,0.239561,0,0.2,0.040842,0.442925,0.123159,0.442926,0.591713,0.371113,GALAXY
0.239548,0.455632,0.797533,0.826246,0.690995,0.637951,0.650775,0.576483,0.239561,0,0.2,0.133663,0.522056,0.096837,0.522052,0.648204,0.64995,GALAXY
0.945275,0.036775,0.264568,0.551217,0.646215,0.714595,0.80773,0.740052,0.945276,0,0.2,0.477723,0.481135,0.151008,0.481139,0.628867,0.249749,QSO
0.991342,0.992903,0.371155,0.781931,0.743296,0.695237,0.702984,0.618422,0.991307,0,0.6,0.247525,0.47385,0.091953,0.473856,0.632597,0.102307,GALAXY
0.566064,0.440021,0.432757,0.595054,0.720576,0.753409,0.871274,0.784985,0.566054,0,0.4,0.383663,0.706237,0.1515,0.706243,0.803729,0.181545,GALAXY
0.582044,0.518744,0.437073,0.834597,0.595969,0.513958,0.558179,0.518217,0.582015,0,0.6,0.256188,0.462645,0.065095,0.462646,0.641713,0.376128,GALAXY
0.582044,0.51975,0.437759,0.429582,0.385235,0.374051,0.421483,0.399578,0.582015,0,0.6,0.258663,0.190902,0.026342,0.190901,0.387569,0.389168,GALAXY
0.434952,0.946806,0.10479,0.570233,0.730901,0.75807,0.867349,0.76453,0.434944,0,0.4,0.268564,0.727527,0.169879,0.727518,0.862155,0.983952,GALAXY
0.434952,0.951318,0.104034,0.954507,0.702812,0.778153,0.845515,0.910229,0.434944,0,0.4,0.280941,0.727439,0.137722,0.727436,0.828867,0.678034,GALAXY
0.397203,0.6667,0.476145,0.291838,0.309226,0.341248,0.388583,0.381925,0.397178,0,0.6,0.089109,0.087229,0.016424,0.087227,0.156077,0.412237,GALAXY
0.397203,0.649763,0.521073,0.170617,0.144073,0.143107,0.156527,0.16398,0.397178,0,0.6,0.037129,0.086983,0.009684,0.086981,0.199309,0.361083,GALAXY
